rikishi1,odds1,rikishi2,odds2,ts
Chiyoshoma,1.36,Yutakayama,3.15,2017-09-23 12:05:03
Goeido,2.96,Harumafuji,1.4,2017-09-23 12:05:03
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 12:05:03
Ichinojo,1.73,Daieisho,2.11,2017-09-23 12:05:03
Kaisei,2.01,Arawashi,1.8,2017-09-23 12:05:03
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 12:05:03
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 12:05:03
Onosho,1.45,Takanoiwa,2.76,2017-09-23 12:05:03
Shodai,1.66,Endo,2.22,2017-09-23 12:05:03
Shohozan,1.55,Daishomaru,2.45,2017-09-23 12:05:03
Takarafuji,2.34,Kotoshogiku,1.6,2017-09-23 12:05:03
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 12:05:03
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 12:05:03
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 12:10:03
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 12:10:03
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 12:10:03
Chiyoshoma,1.36,Yutakayama,3.15,2017-09-23 12:10:03
Goeido,2.96,Harumafuji,1.4,2017-09-23 12:10:03
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 12:10:03
Ichinojo,1.73,Daieisho,2.11,2017-09-23 12:10:03
Kaisei,2.01,Arawashi,1.8,2017-09-23 12:10:03
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 12:10:03
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 12:10:03
Onosho,1.45,Takanoiwa,2.76,2017-09-23 12:10:03
Shodai,1.66,Endo,2.22,2017-09-23 12:10:03
Shohozan,1.55,Daishomaru,2.45,2017-09-23 12:10:03
Takarafuji,2.34,Kotoshogiku,1.6,2017-09-23 12:10:03
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 12:10:03
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 12:10:03
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 12:15:04
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 12:15:04
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 12:15:04
Chiyoshoma,1.36,Yutakayama,3.15,2017-09-23 12:15:04
Goeido,2.96,Harumafuji,1.4,2017-09-23 12:15:04
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 12:15:04
Ichinojo,1.73,Daieisho,2.11,2017-09-23 12:15:04
Kaisei,2.01,Arawashi,1.8,2017-09-23 12:15:04
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 12:15:04
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 12:15:04
Onosho,1.45,Takanoiwa,2.76,2017-09-23 12:15:04
Shodai,1.66,Endo,2.22,2017-09-23 12:15:04
Shohozan,1.55,Daishomaru,2.45,2017-09-23 12:15:04
Takarafuji,2.34,Kotoshogiku,1.6,2017-09-23 12:15:04
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 12:15:04
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 12:15:04
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 12:20:03
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 12:20:03
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 12:20:03
Chiyoshoma,1.36,Yutakayama,3.15,2017-09-23 12:20:03
Goeido,2.96,Harumafuji,1.4,2017-09-23 12:20:03
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 12:20:03
Ichinojo,1.73,Daieisho,2.11,2017-09-23 12:20:03
Kaisei,2.01,Arawashi,1.8,2017-09-23 12:20:03
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 12:20:03
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 12:20:03
Onosho,1.45,Takanoiwa,2.76,2017-09-23 12:20:03
Shodai,1.66,Endo,2.22,2017-09-23 12:20:03
Shohozan,1.55,Daishomaru,2.45,2017-09-23 12:20:03
Takarafuji,2.34,Kotoshogiku,1.6,2017-09-23 12:20:03
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 12:20:03
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 12:20:03
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 12:25:03
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 12:25:03
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 12:25:03
Chiyoshoma,1.36,Yutakayama,3.15,2017-09-23 12:25:03
Goeido,2.96,Harumafuji,1.4,2017-09-23 12:25:03
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 12:25:03
Ichinojo,1.73,Daieisho,2.11,2017-09-23 12:25:03
Kaisei,2.01,Arawashi,1.8,2017-09-23 12:25:03
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 12:25:03
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 12:25:03
Onosho,1.45,Takanoiwa,2.76,2017-09-23 12:25:03
Shodai,1.66,Endo,2.22,2017-09-23 12:25:03
Shohozan,1.55,Daishomaru,2.45,2017-09-23 12:25:03
Takarafuji,2.34,Kotoshogiku,1.6,2017-09-23 12:25:03
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 12:25:03
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 12:25:03
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 12:30:04
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 12:30:04
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 12:30:04
Chiyoshoma,1.36,Yutakayama,3.15,2017-09-23 12:30:04
Goeido,2.96,Harumafuji,1.4,2017-09-23 12:30:04
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 12:30:04
Ichinojo,1.73,Daieisho,2.11,2017-09-23 12:30:04
Kaisei,2.01,Arawashi,1.8,2017-09-23 12:30:04
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 12:30:04
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 12:30:04
Onosho,1.45,Takanoiwa,2.76,2017-09-23 12:30:04
Shodai,1.66,Endo,2.22,2017-09-23 12:30:04
Shohozan,1.55,Daishomaru,2.45,2017-09-23 12:30:04
Takarafuji,2.34,Kotoshogiku,1.6,2017-09-23 12:30:04
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 12:30:04
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 12:30:04
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 12:35:03
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 12:35:03
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 12:35:03
Chiyoshoma,1.36,Yutakayama,3.15,2017-09-23 12:35:03
Goeido,2.96,Harumafuji,1.4,2017-09-23 12:35:03
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 12:35:03
Ichinojo,1.73,Daieisho,2.11,2017-09-23 12:35:03
Kaisei,2.01,Arawashi,1.8,2017-09-23 12:35:03
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 12:35:03
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 12:35:03
Onosho,1.45,Takanoiwa,2.76,2017-09-23 12:35:03
Shodai,1.66,Endo,2.22,2017-09-23 12:35:03
Shohozan,1.55,Daishomaru,2.45,2017-09-23 12:35:03
Takarafuji,2.34,Kotoshogiku,1.6,2017-09-23 12:35:03
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 12:35:03
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 12:35:03
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 12:40:03
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 12:40:03
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 12:40:03
Chiyoshoma,1.36,Yutakayama,3.15,2017-09-23 12:40:03
Goeido,2.96,Harumafuji,1.4,2017-09-23 12:40:03
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 12:40:03
Ichinojo,1.73,Daieisho,2.11,2017-09-23 12:40:03
Kaisei,2.01,Arawashi,1.8,2017-09-23 12:40:03
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 12:40:03
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 12:40:03
Onosho,1.45,Takanoiwa,2.76,2017-09-23 12:40:03
Shodai,1.66,Endo,2.22,2017-09-23 12:40:03
Shohozan,1.55,Daishomaru,2.45,2017-09-23 12:40:03
Takarafuji,2.34,Kotoshogiku,1.6,2017-09-23 12:40:03
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 12:40:03
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 12:40:03
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 12:45:04
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 12:45:04
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 12:45:04
Chiyoshoma,1.36,Yutakayama,3.15,2017-09-23 12:45:04
Goeido,2.96,Harumafuji,1.4,2017-09-23 12:45:04
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 12:45:04
Ichinojo,1.73,Daieisho,2.11,2017-09-23 12:45:04
Kaisei,2.01,Arawashi,1.8,2017-09-23 12:45:04
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 12:45:04
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 12:45:04
Onosho,1.45,Takanoiwa,2.76,2017-09-23 12:45:04
Shodai,1.66,Endo,2.22,2017-09-23 12:45:04
Shohozan,1.55,Daishomaru,2.45,2017-09-23 12:45:04
Takarafuji,2.34,Kotoshogiku,1.6,2017-09-23 12:45:04
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 12:45:04
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 12:45:04
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 12:50:03
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 12:50:03
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 12:50:03
Chiyoshoma,1.36,Yutakayama,3.15,2017-09-23 12:50:03
Goeido,2.96,Harumafuji,1.4,2017-09-23 12:50:03
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 12:50:03
Ichinojo,1.73,Daieisho,2.11,2017-09-23 12:50:03
Kaisei,2.01,Arawashi,1.8,2017-09-23 12:50:03
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 12:50:03
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 12:50:03
Onosho,1.45,Takanoiwa,2.76,2017-09-23 12:50:03
Shodai,1.66,Endo,2.22,2017-09-23 12:50:03
Shohozan,1.55,Daishomaru,2.45,2017-09-23 12:50:03
Takarafuji,2.34,Kotoshogiku,1.6,2017-09-23 12:50:03
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 12:50:03
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 12:50:03
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 12:55:03
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 12:55:03
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 12:55:03
Chiyoshoma,1.36,Yutakayama,3.15,2017-09-23 12:55:03
Goeido,2.96,Harumafuji,1.4,2017-09-23 12:55:03
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 12:55:03
Ichinojo,1.73,Daieisho,2.11,2017-09-23 12:55:03
Kaisei,2.01,Arawashi,1.8,2017-09-23 12:55:03
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 12:55:03
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 12:55:03
Onosho,1.45,Takanoiwa,2.76,2017-09-23 12:55:03
Shodai,1.66,Endo,2.22,2017-09-23 12:55:03
Shohozan,1.55,Daishomaru,2.45,2017-09-23 12:55:03
Takarafuji,2.34,Kotoshogiku,1.6,2017-09-23 12:55:03
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 12:55:03
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 12:55:03
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 13:00:05
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 13:00:05
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 13:00:05
Chiyoshoma,1.36,Yutakayama,3.15,2017-09-23 13:00:05
Goeido,2.96,Harumafuji,1.4,2017-09-23 13:00:05
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 13:00:05
Ichinojo,1.73,Daieisho,2.11,2017-09-23 13:00:05
Kaisei,2.01,Arawashi,1.8,2017-09-23 13:00:05
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 13:00:05
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 13:00:05
Onosho,1.45,Takanoiwa,2.76,2017-09-23 13:00:05
Shodai,1.66,Endo,2.22,2017-09-23 13:00:05
Shohozan,1.55,Daishomaru,2.45,2017-09-23 13:00:05
Takarafuji,2.34,Kotoshogiku,1.6,2017-09-23 13:00:05
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 13:00:05
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 13:00:05
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 13:05:03
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 13:05:03
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 13:05:03
Chiyoshoma,1.32,Yutakayama,3.38,2017-09-23 13:05:03
Goeido,2.96,Harumafuji,1.4,2017-09-23 13:05:03
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 13:05:03
Ichinojo,1.73,Daieisho,2.11,2017-09-23 13:05:03
Kaisei,2.01,Arawashi,1.8,2017-09-23 13:05:03
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 13:05:03
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 13:05:03
Onosho,1.45,Takanoiwa,2.76,2017-09-23 13:05:03
Shodai,1.62,Endo,2.3,2017-09-23 13:05:03
Shohozan,1.55,Daishomaru,2.45,2017-09-23 13:05:03
Takarafuji,2.45,Kotoshogiku,1.55,2017-09-23 13:05:03
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 13:05:03
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 13:05:03
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 13:10:04
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 13:10:04
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 13:10:04
Chiyoshoma,1.32,Yutakayama,3.38,2017-09-23 13:10:04
Goeido,2.96,Harumafuji,1.4,2017-09-23 13:10:04
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 13:10:04
Ichinojo,1.73,Daieisho,2.11,2017-09-23 13:10:04
Kaisei,2.01,Arawashi,1.8,2017-09-23 13:10:04
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 13:10:04
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 13:10:04
Onosho,1.45,Takanoiwa,2.76,2017-09-23 13:10:04
Shodai,1.62,Endo,2.3,2017-09-23 13:10:04
Shohozan,1.55,Daishomaru,2.45,2017-09-23 13:10:04
Takarafuji,2.45,Kotoshogiku,1.55,2017-09-23 13:10:04
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 13:10:04
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 13:10:04
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 13:15:04
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 13:15:04
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 13:15:04
Chiyoshoma,1.32,Yutakayama,3.38,2017-09-23 13:15:04
Goeido,2.96,Harumafuji,1.4,2017-09-23 13:15:04
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 13:15:04
Ichinojo,1.73,Daieisho,2.11,2017-09-23 13:15:04
Kaisei,2.01,Arawashi,1.8,2017-09-23 13:15:04
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 13:15:04
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 13:15:04
Onosho,1.45,Takanoiwa,2.76,2017-09-23 13:15:04
Shodai,1.62,Endo,2.3,2017-09-23 13:15:04
Shohozan,1.55,Daishomaru,2.45,2017-09-23 13:15:04
Takarafuji,2.45,Kotoshogiku,1.55,2017-09-23 13:15:04
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 13:15:04
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 13:15:04
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 13:20:02
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 13:20:02
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 13:20:02
Chiyoshoma,1.32,Yutakayama,3.38,2017-09-23 13:20:02
Goeido,2.96,Harumafuji,1.4,2017-09-23 13:20:02
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 13:20:02
Ichinojo,1.73,Daieisho,2.11,2017-09-23 13:20:02
Kaisei,2.01,Arawashi,1.8,2017-09-23 13:20:02
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 13:20:02
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 13:20:02
Onosho,1.45,Takanoiwa,2.76,2017-09-23 13:20:02
Shodai,1.62,Endo,2.3,2017-09-23 13:20:02
Shohozan,1.55,Daishomaru,2.45,2017-09-23 13:20:02
Takarafuji,2.45,Kotoshogiku,1.55,2017-09-23 13:20:02
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 13:20:02
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 13:20:02
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 13:25:02
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 13:25:02
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 13:25:02
Chiyoshoma,1.32,Yutakayama,3.38,2017-09-23 13:25:02
Goeido,2.96,Harumafuji,1.4,2017-09-23 13:25:02
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 13:25:02
Ichinojo,1.73,Daieisho,2.11,2017-09-23 13:25:02
Kaisei,2.01,Arawashi,1.8,2017-09-23 13:25:02
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 13:25:02
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 13:25:02
Onosho,1.45,Takanoiwa,2.76,2017-09-23 13:25:02
Shodai,1.62,Endo,2.3,2017-09-23 13:25:02
Shohozan,1.55,Daishomaru,2.45,2017-09-23 13:25:02
Takarafuji,2.45,Kotoshogiku,1.55,2017-09-23 13:25:02
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 13:25:02
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 13:25:02
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 13:30:04
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 13:30:04
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 13:30:04
Chiyoshoma,1.32,Yutakayama,3.38,2017-09-23 13:30:04
Goeido,2.96,Harumafuji,1.4,2017-09-23 13:30:04
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 13:30:04
Ichinojo,1.73,Daieisho,2.11,2017-09-23 13:30:04
Kaisei,2.01,Arawashi,1.8,2017-09-23 13:30:04
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 13:30:04
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 13:30:04
Onosho,1.45,Takanoiwa,2.76,2017-09-23 13:30:04
Shodai,1.62,Endo,2.3,2017-09-23 13:30:04
Shohozan,1.55,Daishomaru,2.45,2017-09-23 13:30:04
Takarafuji,2.45,Kotoshogiku,1.55,2017-09-23 13:30:04
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 13:30:04
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 13:30:04
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 13:35:02
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 13:35:02
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 13:35:02
Chiyoshoma,1.32,Yutakayama,3.38,2017-09-23 13:35:02
Goeido,2.96,Harumafuji,1.4,2017-09-23 13:35:02
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 13:35:02
Ichinojo,1.73,Daieisho,2.11,2017-09-23 13:35:02
Kaisei,2.01,Arawashi,1.8,2017-09-23 13:35:02
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 13:35:02
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 13:35:02
Onosho,1.45,Takanoiwa,2.76,2017-09-23 13:35:02
Shodai,1.62,Endo,2.3,2017-09-23 13:35:02
Shohozan,1.55,Daishomaru,2.45,2017-09-23 13:35:02
Takarafuji,2.45,Kotoshogiku,1.55,2017-09-23 13:35:02
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 13:35:02
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 13:35:02
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 13:40:03
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 13:40:03
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 13:40:03
Chiyoshoma,1.32,Yutakayama,3.38,2017-09-23 13:40:03
Goeido,2.96,Harumafuji,1.4,2017-09-23 13:40:03
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 13:40:03
Ichinojo,1.73,Daieisho,2.11,2017-09-23 13:40:03
Kaisei,2.01,Arawashi,1.8,2017-09-23 13:40:03
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 13:40:03
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 13:40:03
Onosho,1.45,Takanoiwa,2.76,2017-09-23 13:40:03
Shodai,1.62,Endo,2.3,2017-09-23 13:40:03
Shohozan,1.55,Daishomaru,2.45,2017-09-23 13:40:03
Takarafuji,2.45,Kotoshogiku,1.55,2017-09-23 13:40:03
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 13:40:03
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 13:40:03
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 13:45:04
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 13:45:04
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 13:45:04
Chiyoshoma,1.32,Yutakayama,3.38,2017-09-23 13:45:04
Goeido,2.96,Harumafuji,1.4,2017-09-23 13:45:04
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 13:45:04
Ichinojo,1.73,Daieisho,2.11,2017-09-23 13:45:04
Kaisei,2.01,Arawashi,1.8,2017-09-23 13:45:04
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 13:45:04
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 13:45:04
Onosho,1.45,Takanoiwa,2.76,2017-09-23 13:45:04
Shodai,1.62,Endo,2.3,2017-09-23 13:45:04
Shohozan,1.55,Daishomaru,2.45,2017-09-23 13:45:04
Takarafuji,2.45,Kotoshogiku,1.55,2017-09-23 13:45:04
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 13:45:04
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 13:45:04
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 13:50:03
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 13:50:03
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 13:50:03
Chiyoshoma,1.32,Yutakayama,3.38,2017-09-23 13:50:03
Goeido,2.96,Harumafuji,1.4,2017-09-23 13:50:03
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 13:50:03
Ichinojo,1.73,Daieisho,2.11,2017-09-23 13:50:03
Kaisei,2.01,Arawashi,1.8,2017-09-23 13:50:03
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 13:50:03
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 13:50:03
Onosho,1.45,Takanoiwa,2.76,2017-09-23 13:50:03
Shodai,1.62,Endo,2.3,2017-09-23 13:50:03
Shohozan,1.55,Daishomaru,2.45,2017-09-23 13:50:03
Takarafuji,2.45,Kotoshogiku,1.55,2017-09-23 13:50:03
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 13:50:03
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 13:50:03
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 13:55:03
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 13:55:03
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 13:55:03
Chiyoshoma,1.32,Yutakayama,3.38,2017-09-23 13:55:03
Goeido,2.96,Harumafuji,1.4,2017-09-23 13:55:03
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 13:55:03
Ichinojo,1.73,Daieisho,2.11,2017-09-23 13:55:03
Kaisei,2.01,Arawashi,1.8,2017-09-23 13:55:03
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 13:55:03
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 13:55:03
Onosho,1.45,Takanoiwa,2.76,2017-09-23 13:55:03
Shodai,1.62,Endo,2.3,2017-09-23 13:55:03
Shohozan,1.55,Daishomaru,2.45,2017-09-23 13:55:03
Takarafuji,2.45,Kotoshogiku,1.55,2017-09-23 13:55:03
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 13:55:03
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 13:55:03
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 14:00:04
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 14:00:04
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 14:00:04
Chiyoshoma,1.32,Yutakayama,3.38,2017-09-23 14:00:04
Goeido,2.96,Harumafuji,1.4,2017-09-23 14:00:04
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 14:00:04
Ichinojo,1.73,Daieisho,2.11,2017-09-23 14:00:04
Kaisei,2.01,Arawashi,1.8,2017-09-23 14:00:04
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 14:00:04
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 14:00:04
Onosho,1.45,Takanoiwa,2.76,2017-09-23 14:00:04
Shodai,1.62,Endo,2.3,2017-09-23 14:00:04
Shohozan,1.55,Daishomaru,2.45,2017-09-23 14:00:04
Takarafuji,2.45,Kotoshogiku,1.55,2017-09-23 14:00:04
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 14:00:04
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 14:00:04
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 14:05:03
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 14:05:03
Chiyonokuni,2.38,Tochiozan,1.58,2017-09-23 14:05:03
Chiyoshoma,1.32,Yutakayama,3.38,2017-09-23 14:05:03
Goeido,2.96,Harumafuji,1.4,2017-09-23 14:05:03
Hokutofuji,1.85,Takekaze,1.95,2017-09-23 14:05:03
Ichinojo,1.73,Daieisho,2.11,2017-09-23 14:05:03
Kaisei,2.01,Arawashi,1.8,2017-09-23 14:05:03
Mitakeumi,1.56,Yoshikaze,2.43,2017-09-23 14:05:03
Okinoumi,1.5,Sadanoumi,2.59,2017-09-23 14:05:03
Onosho,1.45,Takanoiwa,2.76,2017-09-23 14:05:03
Shodai,1.62,Endo,2.3,2017-09-23 14:05:03
Shohozan,1.55,Daishomaru,2.45,2017-09-23 14:05:03
Takarafuji,2.45,Kotoshogiku,1.55,2017-09-23 14:05:03
Tamawashi,1.9,Takakeisho,1.9,2017-09-23 14:05:03
Tokushoryu,2.15,Kagayaki,1.7,2017-09-23 14:05:03
Asanoyama,1.8,Chiyotairyu,2.01,2017-09-23 14:10:04
Chiyomaru,1.9,Ikioi,1.9,2017-09-23 14:10:04
